,,,average,average,average,average,biolRSD,biolRSD,biolRSD,biolRSD,bioln,bioln,bioln,bioln,techRSD,techRSD,techRSD,techRSD,techn,techn,techn,techn,combRSD,combRSD,combRSD,combRSD,combASD,combASD,combASD,combASD,neff,neff,neff,neff
2.35_215.6550m/z,215.6550162,2.346683333,0.0,0.0,0.0,16.967148183333336,0.0,0.0,0.0,0.032770456282940945,3,3,1,3,0.0,0.0,0.0,0.2263928596769471,3,3,3,3,,,,0.2287523327043858,0.0,0.0,0.0,3.8812747262784826,0.0,0.0,0.0,3.083773931569913
2.35_219.0559m/z,219.0559304,2.353816667,34.29018861555556,31.920519518888888,0.842882792,27.68109497222223,0.07068526652225818,0.02638278029368816,0.0,0.06633066353504408,3,3,1,3,0.04080672509027312,0.04682705479098709,1.7320508075688772,0.16079611687604914,3,3,3,3,0.08161859908082102,0.05374778280471788,1.7320508075688772,0.1739400705053763,2.798717157018762,1.7156571501149975,1.45991582056951,4.814851611134352,4.199838505740959,4.153490898690837,0.0,3.661515906224569
2.35_236.0691n,237.07633109999998,2.346683333,238.45299455133326,535.2715964602222,0.0,494.0287952211111,0.11857220984112925,0.07351499225672678,0.0,0.014848991005628368,3,3,1,3,0.04184709367115949,0.027506554639658343,0.0,0.04101789152637709,3,3,3,3,0.12574000236731184,0.07849244953911878,,0.04362292928214323,29.98308009937724,42.01477877487754,0.0,21.55098319727295,3.490612673473228,3.5492259034532867,0.0,3.5153610311481995
2.35_272.1783m/z,272.1782816,2.353816667,0.2514619498888889,0.6229168993333335,0.0,81.5825617538889,1.0025954995958195,0.6293965763057887,0.0,0.05425873665333707,3,3,1,3,1.2991265133977457,1.229534678344938,0.0,0.030065710274912782,3,3,3,3,1.6410141479045128,1.3812659322224081,,0.06203190660902806,0.41265261742732234,0.8604138916547488,0.0,5.0607218516425005,4.758555324132011,3.980811751179902,0.0,4.122370336469214
2.35_273.1599m/z,273.159853,2.353816667,38.685419052222215,41.12739180000001,0.0,123.16249220000002,0.06350303727775758,0.13407101898999008,0.0,0.03068231047062692,3,3,1,3,0.06268656368702069,0.11392299876550173,0.0,0.04116458477026958,3,3,3,3,0.08923139027487564,0.1759360332073529,,0.05134128178303161,3.4519537253959505,7.235790169456616,0.0,6.323320217140633,4.999330349714645,4.898418085068247,0.0,4.698115577844808
2.35_336.6997m/z,336.6997201000001,2.353816667,0.029757597555555564,0.0,0.0,25.013434275555557,1.7320508075688772,0.0,0.0,0.16624104456053146,3,3,1,3,1.7320508075688774,0.0,0.0,0.2046223684029661,3,3,3,3,2.449489742783178,,,0.26364066178686435,0.07289092998220312,0.0,0.0,6.594558365969703,4.999999999999999,0.0,0.0,4.838996247919436
2.35_357.7067m/z,357.7067033,2.346683333,0.0,0.0,0.0,16.12349663411111,0.0,0.0,0.0,0.02197598241467135,3,3,1,3,0.0,0.0,0.0,0.2765828879034289,3,3,3,3,,,,0.2774545686848401,0.0,0.0,0.0,4.473537804308769,0.0,0.0,0.0,3.0252515863455263
2.35_373.7010m/z,373.70097749999996,2.353816667,0.0,0.0,0.0,12.51951905188889,0.0,0.0,0.0,0.2026011507681245,3,3,1,3,0.0,0.0,0.0,0.4329479563422372,3,3,3,3,,,,0.47800748863745646,0.0,0.0,0.0,5.984423860942198,0.0,0.0,0.0,3.8358535639620426
2.35_404.1348m/z,404.134817,2.346683333,0.3495598997777778,3.1515466322222223,0.0,242.9474478333333,0.5959645743294083,0.2903339236177898,0.0,0.017158662586000774,3,3,1,3,1.7320508075688774,1.0292419236275008,0.0,0.03997134722852145,3,3,3,3,1.8317133438001791,1.0694076512517285,,0.043498601138464814,0.6402935328804089,3.370288081775062,0.0,10.567874130910154,3.4670190637890492,3.3162856315658855,0.0,3.7128965362364132
2.35_410.1989m/z,410.1988916,2.346683333,77.6480777777778,123.66208185111113,0.0,673.4416777111112,0.2550853299324337,0.12367169349738208,0.0,0.01993919645131732,3,3,1,3,0.14968786753866628,0.09895648487753582,0.0,0.040019006879409284,3,3,3,3,0.29576170008135244,0.15838899479391993,,0.04471121186837181,22.965327491604643,19.586712838520942,0.0,30.11039353313326,4.231390836973789,4.816412089310104,0.0,3.93534333205323
2.35_413.7193m/z,413.71928360000004,2.353816667,0.0,0.0,0.0,38.120693673333335,0.0,0.0,0.0,0.1248834858370293,3,3,1,3,0.0,0.0,0.0,0.18247220200619296,3,3,3,3,,,,0.22111533085653826,0.0,0.0,0.0,8.429069794059846,0.0,0.0,0.0,4.536494521288587
2.35_417.2330m/z,417.23299280000003,2.346683333,25.714767216777773,84.01877075,0.0,938.3239192222223,0.5084060268333498,0.09444543339908393,0.0,0.020873306830230986,3,3,1,3,0.2703317442050019,0.09595157511463932,0.0,0.028585239829762087,3,3,3,3,0.5758089440477556,0.1346352281422699,,0.03539506850048442,14.806792957526653,11.311886368159325,0.0,33.21203939651357,4.0472116432664365,4.998999151401634,0.0,4.660686809883034
2.35_500.2680m/z,500.26804730000003,2.353816667,0.8848054124444446,9.010883017777779,0.0,188.22939653333333,0.9497591495422928,0.21252456343086373,0.0,0.005637507486213833,3,3,1,3,1.3013740940342302,0.5328043392427858,0.0,0.05568242066536233,3,3,3,3,1.6110918579530817,0.5736263191115107,,0.05596707480127479,1.425502795862063,5.1688796574322895,0.0,10.53464871557988,4.659671767684914,3.620705717727029,0.0,3.0409970315321466
2.35_552.2668m/z,552.2667863,2.353816667,0.062108063666666664,1.102279816,0.0,104.44305100555556,1.7320508075688772,0.34507401075880434,0.0,0.03348060381195253,3,3,1,3,1.7320508075688772,1.1582946340022302,0.0,0.08277748693275648,3,3,3,3,2.449489742783178,1.2086035462712856,,0.08929201069813357,0.15213306489562456,1.3322192946008602,0.0,9.325930027733778,5.0,3.3522400852334866,0.0,3.637312074308455
2.35_610.3177m/z,610.3176505,2.346683333,0.0,43.45469248222222,0.0,15.838588324444444,0.0,0.14647657425823735,0.0,0.278438010990209,3,3,1,3,0.0,0.06146611378703677,0.0,0.3496219707026394,3,3,3,3,,0.15885046411801848,,0.44694882074145914,0.0,6.902798068906768,0.0,7.079038373819888,0.0,3.6831769765239764,0.0,4.809203869143754
2.37_340.1858m/z,340.18577860000005,2.374533333,1.1100321751111109,0.8497267357777778,0.0,101.82121662555555,0.5739961259454475,0.8036680884566654,0.0,0.07776915986719515,3,3,1,3,1.0583810221121883,1.4511867084617374,0.0,0.08397251575080346,3,3,3,3,1.2040107726127796,1.6588626402507238,,0.1144527222392211,1.3364906967805728,1.4095799364039536,0.0,11.65371542450427,4.08282927855101,4.121308108485124,0.0,4.97667012937537
2.37_374.2159m/z,374.2159407,2.3674,6.317998423,21.528775399999997,0.0,476.9002053333333,0.5098961771733891,0.10097965149161364,0.0,0.03421252588318555,3,3,1,3,0.5123672331971099,0.18987685709559354,0.0,0.01941225853755976,3,3,3,3,0.7228515014510918,0.21505838945706862,,0.03933615015271198,4.56697464623118,4.629943764506958,0.0,18.759418084851173,4.9999065144886305,4.0475217793420875,0.0,4.166839183521191
2.37_391.2006m/z,391.20063389999996,2.374533333,79.11141663888887,91.02490627555555,0.0,440.35574548888883,0.0666518037306683,0.0769952914421319,0.0,0.027219932082629204,3,3,1,3,0.07441396533884281,0.054034402930911364,0.0,0.02654774707562298,3,3,3,3,0.09989945534387076,0.09406376350305633,,0.03802246148494591,7.903187433707033,8.562145256791725,0.0,16.74340937252592,4.952420561658489,4.585454977040316,0.0,4.997501680573901
2.37_429.2484m/z,429.2484012,2.374533333,43.007561287777776,77.99885259999999,0.0,1292.5062122222225,0.2969860252226798,0.1868185750254316,0.0,0.003477387945115089,3,3,1,3,0.14568491787097196,0.11052396095972038,0.0,0.0239205819534071,3,3,3,3,0.330794187483151,0.21706387520902368,,0.024172018283761438,14.226651291822268,16.93073320721343,0.0,31.242483793710804,3.9098516276359208,4.247226647647041,0.0,3.084494585869846
2.37_462.1416m/z,462.14161050000007,2.3674,1.9019078997777776,50.83495049333334,0.0,1.895865731,0.6982873754843449,0.11352800181294916,0.0,0.07278300763482667,3,3,1,3,1.0681622199741865,0.11350648764470612,0.0,0.2261813965190505,3,3,3,3,1.2761566467095633,0.16053762777952965,,0.2376034308078888,2.427132407730837,8.160922360489565,0.0,0.450464202036706,4.44544847614928,4.99999985632361,0.0,3.4098022413605378
2.37_766.2998m/z,766.2998309999997,2.374533333,8.28671020488889,2.614725689,0.0,0.0,1.0005391067264866,0.8663614679582542,0.0,0.0,3,3,1,3,0.8645940809127959,0.0597513861508289,0.0,0.0,3,3,3,3,1.3223469396638985,0.8684194961593887,,,10.957905879316419,2.2706787654363905,0.0,0.0,4.917626463898644,3.0190260168898795,0.0,0.0
2.38_243.1491m/z,243.1491349,2.3818,35.977338724444444,41.57582328222223,0.0,83.46268498,0.09906489479436012,0.05102281044385591,0.0,0.057005018679025236,3,3,1,3,0.0929694519993028,0.06116878942559454,0.0,0.0775418365318398,3,3,3,3,0.13585717642314044,0.07965518178613604,,0.09624088823014146,4.887779654321931,3.311729761453679,0.0,8.032522936547688,4.983976595871625,4.875274588039735,0.0,4.67310501353839
2.38_281.1141m/z,281.1141271,2.3818,423.88614531111114,333.5095183555556,0.0,640.2197407000001,0.04416338552830623,0.04196962755279378,0.0,0.010859009802236716,3,3,1,3,0.028382886547872258,0.0384173077669431,0.0,0.035734253126732125,3,3,3,3,0.052497551086800195,0.05689762009944048,,0.037347756832378,22.252984568456867,18.975897874941772,0.0,23.910771194951703,4.411367783309494,4.969117489119119,0.0,3.366254757830503
2.38_293.6843m/z,293.6843237,2.3818,0.0,0.0,0.0,3.4632851615555555,0.0,0.0,0.0,0.5929678754420331,3,3,1,3,0.0,0.0,0.0,0.5138850599886146,3,3,3,3,,,,0.7846583690917599,0.0,0.0,0.0,2.7174956865658744,0.0,0.0,0.0,4.920751516338829
2.38_349.7102m/z,349.71020310000006,2.3818,0.0,0.0,0.0,64.46836302777778,0.0,0.0,0.0,0.056714522221128126,3,3,1,3,0.0,0.0,0.0,0.12092409967437108,3,3,3,3,,,,0.13356337414436664,0.0,0.0,0.0,8.610612091553937,0.0,0.0,0.0,3.8392692955295753
2.38_378.8800m/z,378.8800175,2.3818,0.0,0.0,0.0,18.777305776666665,0.0,0.0,0.0,0.1474777995771191,3,3,1,3,0.0,0.0,0.0,0.24778071099871635,3,3,3,3,,,,0.2883487161600313,0.0,0.0,0.0,5.414412013646173,0.0,0.0,0.0,4.259022795267695
2.38_380.7006m/z,380.7005573,2.3818,0.0,0.0,0.0,12.826060092444447,0.0,0.0,0.0,0.07170513879876599,3,3,1,3,0.0,0.0,0.0,0.3947385888217039,3,3,3,3,,,,0.4011984302500453,0.0,0.0,0.0,5.145795175381463,0.0,0.0,0.0,3.131846548723926
2.38_498.7706m/z,498.77056730000004,2.3818,0.0,0.0,0.0,28.59096843111111,0.0,0.0,0.0,0.08304375075421577,3,3,1,3,0.0,0.0,0.0,0.1662779471309033,3,3,3,3,,,,0.18586183105036866,0.0,0.0,0.0,5.313969744109597,0.0,0.0,0.0,3.939274454926705
2.38_581.8142m/z,581.8141995,2.3818,0.0,62.321095327777776,0.0,0.2629530164444445,0.0,0.3822082263178405,0.0,1.7320508075688772,3,3,1,3,0.0,0.11724102219605707,0.0,1.7320508075688772,3,3,3,3,,0.39978567451899266,,2.449489742783178,0.0,24.91508113237808,0.0,0.6441007166145631,0.0,3.3730705692088336,0.0,5.0
2.39_151.0362m/z,151.0361737,2.38895,16.765886071555556,26.285621050000003,8.092632411999999,14.326066803999998,0.2626387635443463,0.04640523149179685,0.0,0.1892464732108108,3,3,1,3,0.4333882242665605,0.14256494970231415,0.5439472798442648,0.2551380031419513,3,3,3,3,0.5067587917826641,0.14992735038488014,0.5439472798442648,0.3176627587080243,8.496260168787291,3.9409335172475317,4.401965387286931,4.550857902394088,4.294422173335949,3.419102462823578,0.0,4.689356446425213
2.39_314.2022m/z,314.2022377,2.38895,0.2834385613333333,0.4975454313333332,0.0,76.54479818111109,1.7320508075688774,1.7320508075688774,0.0,0.124034815856423,3,3,1,3,1.7320508075688772,1.7320508075688776,0.0,0.13319785414090676,3,3,3,3,2.449489742783178,2.4494897427831783,,0.18200632926433916,0.6942798486952205,1.2187324306196319,0.0,13.931637741223694,4.999999999999999,5.0,0.0,4.979851064336121
2.39_371.2271m/z,371.22706519999997,2.38895,4.8320178343333335,8.731462595666668,0.0,393.8008095777778,0.8469027628295032,0.3219760034545657,0.0,0.014284556249371716,3,3,1,3,0.6064976651611705,0.3829889998940074,0.0,0.033408218259884104,3,3,3,3,1.0416735129272496,0.5003489990400566,,0.03633397300793732,5.033384992017124,4.368778569897512,0.0,14.308347985702843,4.624210343111036,4.885313127794413,0.0,3.707633651263333
2.39_457.2531m/z,457.25310650000006,2.38895,61.93067474222222,163.2676129,0.0,2920.2313695555554,0.2042302305577416,0.06575479811625487,0.0,0.013965545047653256,3,3,1,3,0.15875089593791625,0.12579305255637288,0.0,0.029754874163091125,3,3,3,3,0.2586732186268215,0.14194219086219512,,0.032869271134897717,16.019806967301424,23.174562671866788,0.0,95.98587666255524,4.770496672529487,4.017023122390837,0.0,3.840386743786465
2.39_477.2489m/z,477.2488805,2.38895,119.39697148,119.50538778555556,0.0,621.3410748,0.4182320971004915,0.2733930105839518,0.0,0.02301617883471326,3,3,1,3,0.04584106799379906,0.10534903242608867,0.0,0.03268822388305602,3,3,3,3,0.42073684240851433,0.2929883220697881,,0.03997829997361439,50.23470477363464,35.01368304558927,0.0,24.840159874282378,3.048047638834637,3.5811321643756164,0.0,4.591835850391091
2.39_496.7618m/z,496.7617859,2.38895,0.96104372,0.6531879397777778,0.0,343.7960311555555,0.36304497450375134,1.0520983288765555,0.0,0.025165423059326238,3,3,1,3,1.7320508075688774,1.7320508075688774,0.0,0.038418101805913665,3,3,3,3,1.7696897054321217,2.026551478158115,,0.04592656164056281,1.7007491777541905,1.3237189848717092,0.0,15.789369616646471,3.175396989167224,4.299032148927026,0.0,4.449456670317429
2.40_245.0958m/z,245.0958196,2.403233333,38.41618706555556,54.20281535,30.67106114,57.69270916999999,0.16805120880896324,0.07128650105338144,0.0,0.06795443549645969,3,3,1,3,0.14322783709642728,0.11375199270410093,0.238071375949286,0.044990830012530604,3,3,3,3,0.22080629995875226,0.13424336511197707,0.238071375949286,0.0814983440866066,8.4825361244686,7.276368331127125,7.301901727424476,4.701860263225183,4.901991929367044,4.361008881828657,0.0,4.470767402023804
2.40_257.1519m/z,257.151875,2.396083333,37.26569421777777,74.30121385333331,0.0,102.77775739333332,0.09862226943069892,0.11838026823545557,0.0,0.020832593164050214,3,3,1,3,0.12571880190075332,0.10291154464937506,0.0,0.06572526503532257,3,3,3,3,0.15978601058610303,0.1568587706493288,,0.06894786002409521,5.954536610780317,11.654797062786741,0.0,7.086306430345962,4.78541306501042,4.924048082315387,0.0,3.3978509199160003
2.40_380.1988m/z,380.19878650000004,2.396083333,46.75620934111111,69.64665289555556,0.0,870.7669071555556,0.16229365702319362,0.17057513969386445,0.0,0.01870058549576487,3,3,1,3,0.1478442042356029,0.06579958259643699,0.0,0.040485393510208814,3,3,3,3,0.2195384700593968,0.18282632018242534,,0.04459572833311358,10.26478666452441,12.733241261917081,0.0,38.832484432974695,4.965716002688064,3.582322119313335,0.0,3.81628202223774
2.40_394.5058m/z,394.5058437,2.396083333,8.228159374777777,7.814031637777778,0.0,0.0,1.1564531107895522,0.5317707184877052,0.0,0.0,3,3,1,3,0.8384673365383213,0.6965642686451637,0.0,0.0,3,3,3,3,1.4284296524143214,0.8763457521972147,,,11.753346835723459,6.8477934333012005,0.0,0.0,4.647450187799982,4.74016207314138,0.0,0.0
2.40_440.7295m/z,440.72952019999997,2.403233333,0.0,0.0,0.0,17.233718645222222,0.0,0.0,0.0,0.1712978937241771,3,3,1,3,0.0,0.0,0.0,0.5402413190252033,3,3,3,3,,,,0.5667483137834916,0.0,0.0,0.0,9.767180982398813,0.0,0.0,0.0,3.3981261605713518
2.40_481.5806m/z,481.580567,2.403233333,0.0,0.0,0.0,30.95040758,0.0,0.0,0.0,0.2694544707116711,3,3,1,3,0.0,0.0,0.0,0.2093203485312195,3,3,3,3,,,,0.34120480667150344,0.0,0.0,0.0,10.560427834738135,0.0,0.0,0.0,4.769471584768146
2.40_519.2532m/z,519.2531911,2.403233333,223.59691356888888,241.6116548444444,0.0,133.3725605333333,0.6940139376484246,0.08126085269876711,0.0,0.0427109324173469,3,3,1,3,0.15946396754376935,0.07512971623454222,0.0,0.07143528173826642,3,3,3,3,0.7120983798570754,0.11066978107330637,,0.08322994187781627,159.22299989344828,26.739108946393923,0.0,11.100590461284863,3.210591059498652,4.975633496054117,0.0,4.2678953047625905
2.40_530.2676m/z,530.267556,2.396083333,19.61684929455556,62.84858353777778,0.0,692.583341488889,0.3786222915963469,0.12998024627797228,0.0,0.0030570084077186604,3,3,1,3,0.2734391853986396,0.20041684196492254,0.0,0.035711058085619515,3,3,3,3,0.4670372873820042,0.23887606612148288,,0.035841665279383345,9.161800081510812,15.013022396811744,0.0,24.82334030372161,4.640104285112539,4.429552095987566,0.0,3.0293105859377856
2.40_561.7998m/z,561.7997885999998,2.403233333,0.0,16.533808576,0.0,0.0,0.0,0.6237921248504977,0.0,0.0,3,3,1,3,0.0,0.22155005571566844,0.0,0.0,3,3,3,3,,0.661967553746492,,,0.0,10.944844817167489,0.0,0.0,0.0,3.4966698575644855,0.0,0.0
2.40_577.2831m/z,577.2830577000002,2.396083333,0.5542016362222222,1.9582789274444448,0.0,213.0164894,1.7320508075688774,0.6043583872025112,0.0,0.09406032773429493,3,3,1,3,0.8966709889383243,1.1594257595419355,0.0,0.055441878396646216,3,3,3,3,1.950389413015676,1.3074850485077887,,0.10918400585081808,1.0809090039637872,2.5604204184414803,0.0,23.25799362497033,4.000184525749862,4.012114141281341,0.0,4.240028083803949
2.40_587.2926m/z,587.2925505,2.396083333,0.4227997901111111,1.7141485094444444,0.0,265.4544507,0.8660254271753784,0.3477060327663933,0.0,0.04466886845794543,3,3,1,3,1.7320508075688772,1.040484784727168,0.0,0.05647886201247997,3,3,3,3,1.9364916835644548,1.0970451551649483,,0.0720081222053317,0.8187482773629636,1.8804983175192453,0.0,19.1148765259548,3.9411765154483556,3.441194738924262,0.0,4.798401836842176
2.40_685.3576m/z,685.3576324,2.396083333,1.4806693924444445,25.212808195555557,0.0,95.56102417777778,1.2572444025665923,0.27193730717330394,0.0,0.0732957367190601,3,3,1,3,0.9365280312972364,0.1374460498274028,0.0,0.1148903603663722,3,3,3,3,1.5677207153031132,0.3046987293144242,,0.1362793451932634,2.3212760790504308,7.6823106196340785,0.0,13.022993800945168,4.697027441034342,3.9592479827131646,0.0,4.396637262250949
2.41_103.5097m/z,103.50966329999999,2.410366667,5.482063373333332,30.41087906,1.7017314476666667,2.621713741333333,0.512929631333666,0.07416053904874574,0.0,0.4833189858021044,3,3,1,3,0.5513397036644757,0.08983377266857821,0.7155990420197287,0.4982203787762943,3,3,3,3,0.7530420144566453,0.11648988052131538,0.7155990420197287,0.6941331197002265,4.1282240460339255,3.5425596682475717,1.2177573937251127,1.8198183382326591,4.979321191437048,4.861460510933027,0.0,4.996317370032311
2.41_124.0237m/z,124.0237085,2.410366667,653.3875251433334,1842.9616238888889,0.9025529,21.992435387777782,0.14042680095888166,0.03196262179248478,0.0,0.1027016784710364,3,3,1,3,0.01718496510046301,0.018577239536429056,1.526815389171457,0.11160874785606607,3,3,3,3,0.14147441271498354,0.03696921720355039,1.526815389171457,0.1516711817016241,92.43761639494963,68.13284857135628,1.3780316572613271,3.335618663760872,3.0598907707328067,4.212847701023582,0.0,4.972645811461759
2.41_212.0310m/z,212.03100530000003,2.410366667,3.2705071761111117,16.03608455666667,2.1399688919999997,0.5562983458888889,0.08957192715463147,0.13379978386823727,0.0,0.8489206693846686,3,3,1,3,0.5124459651591303,0.1961976177572448,0.9467022250833564,1.6942108401262357,3,3,3,3,0.520215337472923,0.23747818294909737,0.9467022250833564,1.8949978030883727,1.7013679943282585,3.808220222135282,2.0259133116655645,1.0541841433211403,3.1220962891529425,4.5294820690943345,0.0,3.944736580686984
2.41_221.9845m/z,221.9844651,2.410366667,0.0,10.738114369222224,0.0,0.0,0.0,0.08826201640475059,0.0,0.0,3,3,1,3,0.0,0.27517916543822185,0.0,0.0,3,3,3,3,,0.28898746794819447,,,0.0,3.103180482099654,0.0,0.0,0.0,3.407196783898797,0.0,0.0
2.41_230.1633n,231.17061890000002,2.410366667,0.1252785811111111,18.38432674333333,0.0,2990.037636333333,0.8997523402899832,0.4494093386089181,0.0,0.02519233688549386,3,3,1,3,1.035455394761042,0.1482825106719842,0.0,0.018369101170001702,3,3,3,3,1.3717587792308994,0.47324037930008916,,0.031178160874977417,0.17185199348875696,8.700205761191837,0.0,93.22387444783787,4.923580187449241,3.4303667162080247,0.0,4.657999433546399
2.41_254.6428m/z,254.6428256,2.410366667,0.0,0.0,0.0,22.80343815666667,0.0,0.0,0.0,0.038111586554405184,3,3,1,3,0.0,0.0,0.0,0.16180301834379596,3,3,3,3,,,,0.16623089296173768,0.0,0.0,0.0,3.790635887380462,0.0,0.0,0.0,3.221241230477995
2.41_258.6553m/z,258.6552934,2.410366667,0.0,0.0,0.0,28.94998719333333,0.0,0.0,0.0,0.14221201339963446,3,3,1,3,0.0,0.0,0.0,0.1863209967914071,3,3,3,3,,,,0.23439234330609296,0.0,0.0,0.0,6.785655336926781,0.0,0.0,0.0,4.739811469377809
2.41_316.1900m/z,316.189974,2.410366667,3.640188119222222,4.208648519444443,0.0,211.4220055,0.5847121119318478,0.8479812217111594,0.0,0.024487068921945368,3,3,1,3,0.5306985614097406,0.5931485649987639,0.0,0.03704153287730882,3,3,3,3,0.7896386622513932,1.0348417137586035,,0.04440373522901934,2.8744332768060508,4.355285046469497,0.0,9.387926753810271,4.963001369406477,4.579086511560569,0.0,4.467745183442879
2.41_343.1151n,344.1223687,2.410366667,381.37279643888877,28.508309277777766,0.0,19.913380514444444,0.6458725887180395,0.3088238257694781,0.0,0.08701211540799432,3,3,1,3,0.2028312151301628,0.17344216354955924,0.0,0.07247662493163769,3,3,3,3,0.6769726011357625,0.3541953408214865,,0.11324296618004762,258.1789340076542,10.097510320886842,0.0,2.2550502761276516,3.390689880194573,4.147510920590295,0.0,4.8734188733954245
2.41_470.2459m/z,470.2459045,2.410366667,0.6506004585555555,4.861567770333333,0.0,370.3023034444445,0.7422502017717133,0.5267015792277226,0.0,0.027014753530467117,3,3,1,3,1.4573678024589098,0.7158515048496836,0.0,0.05827280043548324,3,3,3,3,1.6354987843694844,0.8887395178321563,,0.06423018121495176,1.0640562590778402,4.3206673961143975,0.0,23.784584054550724,3.9721683822720038,4.674643492263459,0.0,3.8217126959112844
2.41_68.9933m/z,68.9932509,2.410366667,7.25973120888889,8.665044659000001,2.966308487,5.217385645222223,0.1898182553606259,0.08213275975976253,0.0,0.19838159828973545,3,3,1,3,0.21284514605017896,0.1942024165984112,0.853072825318097,0.3504062143516964,3,3,3,3,0.28519121000702985,0.2108562753119236,0.853072825318097,0.40266583365897457,2.07041152778882,1.8270790422082175,2.53047716177014,2.1008629403537733,4.94868283885078,3.693277418309661,0.0,4.162647362376802
2.42_224.0922m/z,224.09216,2.41765,0.9094985975555556,27.592556934444445,0.0,0.4714310352222222,1.0429380015083245,0.1462857986182072,0.0,0.8661427297124258,3,3,1,3,1.301993963816596,0.15067331172961154,0.0,1.6955044988459496,3,3,3,3,1.668205010424387,0.21000471838731474,,1.9039271871162895,1.5172301174161311,5.794567148603955,0.0,0.8975703648099659,4.818074174430921,4.99651185077271,0.0,3.9773005837223834
2.42_242.6661m/z,242.6660649,2.41765,0.0,0.0,0.0,27.00864837555555,0.0,0.0,0.0,0.030406749875807867,3,3,1,3,0.0,0.0,0.0,0.08986045962058781,3,3,3,3,,,,0.09486555033958974,0.0,0.0,0.0,2.5621902920755435,0.0,0.0,0.0,3.452070414104524
2.42_252.0185m/z,252.0184642,2.41765,9.426624052000001,50.55654712333333,0.0,0.0,0.4043881032640033,0.023788276265452244,0.0,0.0,3,3,1,3,0.5000660214853941,0.038738765944297725,0.0,0.0,3,3,3,3,0.643114114217445,0.04545958726790818,,,6.062394977262843,2.298279765917284,0.0,0.0,4.832236802434496,4.320553671575549,0.0,0.0
2.42_279.1859m/z,279.1859308,2.4248,35.475221735555564,27.92892354555555,0.0,122.05673555777777,0.11925586821915694,0.0239445599106947,0.0,0.024933283964912158,3,3,1,3,0.2261445429066227,0.18128491932130356,0.0,0.11257406399996388,3,3,3,3,0.2556625048597276,0.1828594102655053,,0.11530216188234681,9.069684049366387,5.107066488890673,0.0,14.073405482113689,4.032515601605257,3.069761883092412,0.0,3.195748501190441
2.42_283.1545m/z,283.1545213,2.4248,4.468015563000001,5.947687281888889,0.0,23.403932402222228,0.881194006694941,0.29487078713353804,0.0,0.07796283034471012,3,3,1,3,0.7642456025890834,0.6110202848654342,0.0,0.2601349141147365,3,3,3,3,1.1664365471434075,0.6784501231643995,,0.2715665230783047,5.211656645888729,4.035209168940849,0.0,6.355724548831166,4.92155481175873,3.88363625128886,0.0,3.356408577574555
2.42_286.1765m/z,286.1765436,2.41765,28.18660609333333,21.56524541111111,0.0,558.0026550333333,0.18611978118353076,0.042073932827626684,0.0,0.020872217565479256,3,3,1,3,0.22966803961762255,0.17448145797775658,0.0,0.024341618116139968,3,3,3,3,0.29561458247117517,0.1794825757605102,,0.032064993974936194,8.332371791560215,3.8705857932937446,0.0,17.892351771642232,4.835340925261075,3.2318044342918877,0.0,4.909009988684672
2.42_295.1638m/z,295.1637755,2.4248,47.79561458777778,24.42897555333333,0.0,331.10938447777784,0.3624881369992232,0.25485076003919754,0.0,0.02968084015160212,3,3,1,3,0.10730816329962656,0.2720826656632732,0.0,0.04736026496246645,3,3,3,3,0.3780379496504378,0.3727973804186252,,0.05589228005207861,18.068556141046066,9.1070580925933,0.0,18.506458445103327,3.3478686725379134,4.9829981254949764,0.0,4.361072173209951
2.42_305.1592m/z,305.15920919999996,2.4248,153.05356865555555,174.11387475555557,8.01015222,268.49799614444447,0.06741213361398946,0.04741872527262408,0.0,0.05185730799425192,3,3,1,3,0.05903267977576272,0.04705839289217395,1.732050807568877,0.07756639201483227,3,3,3,3,0.08960609934540234,0.06680589680615631,1.732050807568877,0.09330447772003946,13.714533278118068,11.63183354943967,13.873990621400633,25.052065299134558,4.931538608739797,4.999767279100766,0.0,4.490157627097021
2.42_338.1393m/z,338.1392746,2.41765,96.13445306444444,101.73858984000002,0.0,153.4906717888889,0.15373774485357178,0.028125689207621138,0.0,0.04471119901628763,3,3,1,3,0.0619280093979826,0.0786244973256257,0.0,0.06614977758816963,3,3,3,3,0.16574188529354478,0.08350368838028065,,0.07984287314744122,15.933505492564816,8.495547502248549,0.0,12.255136236955792,3.6323926620531792,3.503612617888266,0.0,4.511862421971036
2.42_346.1212m/z,346.1212392,2.41765,27.610585902666674,0.396588099,0.0,0.8062425252222223,0.6587774266516458,0.8671201866806503,0.0,0.30755245800260456,3,3,1,3,0.19964764998314974,1.3597816621378525,0.0,0.6277453677027885,3,3,3,3,0.6883653695600607,1.6127317157033487,,0.6990370241237248,19.006171168658945,0.6395902053277995,0.0,0.5635933755533394,3.3643031495523625,4.395785550682013,0.0,3.9078275747069053
2.42_352.1740m/z,352.17400810000015,2.41765,36.142549763333335,34.759049319999995,0.0,340.91450828888895,0.18934984602674929,0.09132688327871163,0.0,0.014679073837666387,3,3,1,3,0.12871974930306831,0.19936338782733345,0.0,0.02720641999934278,3,3,3,3,0.2289588130013746,0.21928602330152094,,0.030913823734897317,8.275155292655914,7.622173699124235,0.0,10.538971017911903,4.5232073242517625,3.8039902218026085,0.0,4.073463403548833
